schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00963500,Florida International University,2024,,140,0,1,0,141,16,0,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,4,4,1,172,0,0,0,0,0,,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,,,41,0,1,0,42,,,19,0,0,0,19,,,9,0,0,0,9,,,4,0,0,0,4,,,6,0,0,0,6,,,4,0,0,0,4,,,18,0,0,0,18,,,0,0,0,0,0,,,8,0,1,0,9,,,26,0,0,0,26,,,13,0,0,0,13,,,2,0,0,0,2,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,1,0,0,0,1,158,0,2,0,160,,,FL,144,DC,3,NY,3,1
01014205,Touro University,2024,,112,0,2,0,114,7,0,0,0,7,11,0,1,0,12,1,0,0,1,2,0,0,0,0,0,1,,1,5,4,1,147,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,23,0,2,0,25,,,14,0,0,0,14,,,9,0,0,0,9,,,6,0,0,0,6,,,7,0,0,0,7,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,15,0,1,1,17,,,25,0,0,0,25,,,12,0,0,0,12,,,0,0,0,0,0,,,12,0,0,0,12,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,131,0,3,1,135,,,NY,120,NJ,7,DC,2,0
01014913,Pepperdine University,2024,,171,0,0,0,171,13,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0,0,197,5,0,0,0,5,,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,0,0,0,5,,,33,0,0,0,33,,,30,0,1,0,31,,,23,0,0,0,23,,,8,0,0,0,8,,,3,0,0,0,3,,,6,0,0,0,6,,,23,0,0,0,23,,,0,0,0,0,0,,,13,0,0,0,13,,,19,0,0,0,19,,,10,0,0,0,10,,,8,0,0,0,8,,,6,0,0,0,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,4,0,0,0,4,,,0,0,0,0,0,191,0,1,0,192,,,CA,143,TX,11,CO,4,2
01039501,University of San Diego,2024,,212,1,0,0,213,13,0,0,1,14,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,249,4,0,0,0,4,,,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,,,49,0,0,0,49,,,20,0,0,0,20,,,15,0,0,0,15,,,21,0,0,0,21,,,11,0,0,0,11,,,11,0,0,0,11,,,33,0,0,0,33,,,0,0,0,1,1,,,20,0,0,1,21,,,21,0,0,0,21,,,22,1,0,0,23,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,19,0,0,0,19,,,0,0,0,0,0,245,1,0,2,248,,,CA,221,CO,3,DC,3,0
01164901,Loyola Marymount University-Los Angeles,2024,,292,0,2,1,295,17,0,0,1,18,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,1,2,9,4,336,5,0,0,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1,0,0,0,1,,,67,0,2,1,70,,,34,0,0,1,35,,,29,0,0,0,29,,,12,0,0,0,12,,,19,0,0,0,19,,,13,0,0,0,13,,,56,0,0,0,56,,,0,0,0,0,0,,,29,0,0,0,29,,,16,0,0,0,16,,,29,0,0,0,29,,,5,0,0,0,5,,,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,316,0,2,2,320,,,CA,305,DC,3,NY,2,1
01193400,Vermont Law School,2024,,93,2,0,2,97,21,1,2,1,25,0,0,1,2,3,2,0,1,0,3,0,0,0,0,0,6,,0,1,10,0,146,0,0,0,0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,,,9,0,0,2,11,,,5,0,0,0,5,,,3,0,0,0,3,,,2,0,0,0,2,,,2,0,0,0,2,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,8,0,3,2,13,,,20,1,0,0,21,,,27,1,0,0,28,,,3,0,0,0,3,,,32,1,0,0,33,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,1,1,3,,,0,0,0,0,0,117,3,4,5,129,,,VT,18,MD,11,NY,11,0
01262700,Thomas M. Cooley Law School,2024,,79,2,2,0,83,5,0,2,0,7,7,1,2,0,10,2,0,0,2,4,0,0,0,0,0,0,,0,0,13,7,124,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,35,0,1,0,36,,,4,0,0,0,4,,,3,0,1,0,4,,,2,0,0,0,2,,,2,0,0,0,2,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,8,1,1,1,11,,,17,1,1,1,20,,,12,0,1,0,13,,,0,0,0,0,0,,,2,1,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,1,0,3,,,0,0,0,0,0,93,3,6,2,104,,,MI,39,FL,35,IN,9,0
01310300,California Western School of Law,2024,,145,0,4,0,149,12,0,1,0,13,4,0,2,0,6,0,0,1,0,1,2,0,0,0,2,4,,0,6,32,3,216,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,57,0,4,0,61,,,16,0,0,0,16,,,10,0,0,0,10,,,10,0,0,0,10,,,11,0,0,0,11,,,3,0,0,0,3,,,2,0,0,0,2,,,0,0,0,0,0,,,5,0,1,0,6,,,20,0,0,0,20,,,20,0,1,0,21,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,1,0,2,,,0,0,1,0,1,163,0,8,0,171,,,CA,149,AZ,5,NV,5,0
02053000,Liberty University,2024,,82,4,1,2,89,2,2,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,1,2,7,5,112,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,29,1,0,0,30,,,3,0,0,0,3,,,1,0,0,0,1,,,3,0,0,0,3,,,3,0,0,0,3,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,4,1,0,0,5,,,30,3,0,1,34,,,4,0,1,1,6,,,0,0,0,0,0,,,6,1,0,0,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,1,1,85,6,1,4,96,,,VA,27,TX,12,FL,9,0
02179937,Western State College of Law,2024,,42,0,1,0,43,18,0,2,1,21,5,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,,1,0,3,2,76,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,25,0,1,1,27,,,10,0,0,0,10,,,6,0,1,0,7,,,0,0,0,0,0,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,3,0,2,0,5,,,8,0,0,0,8,,,6,0,0,0,6,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,65,0,4,1,70,,,CA,68,MD,1,NV,1,0
03091300,Regent University,2024,,100,0,0,0,100,4,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,2,3,1,112,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,29,0,1,0,30,,,7,0,0,0,7,,,3,0,0,0,3,,,4,0,0,0,4,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,3,0,1,0,4,,,30,0,0,0,30,,,7,0,0,0,7,,,2,0,0,0,2,,,14,0,0,0,14,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,104,0,2,0,106,,,VA,40,PA,11,FL,7,0
03173300,"Atlanta's John Marshall Law School",2024,,39,0,2,0,41,9,0,3,0,12,5,1,1,0,7,1,0,0,0,1,6,0,0,0,6,1,,3,3,9,0,83,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,15,0,2,0,17,,,4,1,0,0,5,,,5,0,0,0,5,,,3,0,0,0,3,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,1,0,1,,,7,0,2,0,9,,,13,0,0,0,13,,,5,0,1,0,6,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,60,1,6,0,67,,,GA,52,,4,FL,3,0
03191300,City University of New York,2024,,144,0,5,0,149,9,1,0,1,11,6,0,0,2,8,1,0,0,0,1,0,0,0,0,0,0,,1,0,37,4,213,0,0,0,0,0,,,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1,,,15,0,3,0,18,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,2,0,0,0,2,,,2,0,0,0,2,,,5,0,0,0,5,,,0,0,0,0,0,,,7,0,0,0,7,,,23,0,0,0,23,,,93,1,1,0,95,,,1,0,0,0,1,,,8,0,0,0,8,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,4,6,,,0,0,0,0,0,161,1,5,4,171,,,NY,150,NJ,5,CA,4,0
03559300,Appalachian School of Law,2024,,24,1,0,0,25,5,0,0,1,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,,0,0,2,4,39,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,10,1,0,0,11,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,1,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,3,0,0,0,3,,,5,0,0,0,5,,,4,0,0,0,4,,,0,0,0,0,0,,,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,31,1,0,1,33,,,VA,13,WV,8,KY,3,0
03691400,Ave Maria School of Law,2024,,66,0,0,0,66,4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,3,5,2,85,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,20,0,0,0,20,,,5,0,0,0,5,,,0,0,0,0,0,,,2,0,0,0,2,,,7,0,0,0,7,,,4,0,0,0,4,,,2,0,0,0,2,,,0,0,0,0,0,,,5,0,0,0,5,,,17,0,2,0,19,,,5,0,0,0,5,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,70,0,2,0,72,,,FL,54,NY,3,IN,2,0
04096300,Charleston School of Law,2024,,178,4,3,0,185,11,2,1,1,15,2,2,1,0,5,0,2,0,0,2,0,0,0,0,0,0,,0,6,20,0,233,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,66,2,4,1,73,,,16,0,0,0,16,,,13,0,0,0,13,,,9,0,0,0,9,,,5,0,0,0,5,,,8,0,0,0,8,,,9,0,0,0,9,,,0,0,0,0,0,,,13,5,1,0,19,,,25,0,0,0,25,,,15,0,0,0,15,,,0,0,0,0,0,,,10,3,0,0,13,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,191,10,5,1,207,,,SC,119,GA,15,NC,13,0
04242101,UNT Dallas College Of Law,2024,,63,3,0,0,66,5,3,0,0,8,5,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,,1,1,9,2,93,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,31,1,0,0,32,,,6,0,0,0,6,,,3,0,0,0,3,,,2,0,0,0,2,,,5,1,0,0,6,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,10,2,0,0,12,,,10,1,0,0,11,,,1,0,0,0,1,,,0,1,0,0,1,,,0,1,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,73,7,0,0,80,,,TX,75,DC,2,IL,1,0
